,[Measurement,Info,Unnamed: 2,average_1,average_2,average_3,average_4,average_5,average_6,average_7,average_8,average_9,average_10
5929,19:42:19,40.007405,116.471503,-91.45510204081631,-104.237,-105.69300000000003,-107.53100000000002,-110.8,-120.97000000000006,-120.867,-120.76299999999999,-121.88999999999996,-120.68255102040817
5930,19:42:20,40.007405,116.471474,-90.99081632653059,-103.67800000000003,-106.986,-112.47500000000004,-110.96500000000002,-121.08300000000003,-121.33099999999999,-121.96000000000004,-120.587,-115.53990816326532
5931,19:42:20,40.007405,116.47144499999999,-93.47142857142856,-105.28400000000002,-104.87200000000001,-109.118,-108.42600000000002,-119.76100000000001,-121.31599999999999,-121.37200000000001,-120.58900000000003,-121.91371428571425
5932,19:42:20,40.007405,116.47141599999999,-95.5377551020408,-105.05899999999998,-105.09199999999998,-104.41100000000004,-111.54600000000002,-121.48899999999999,-121.555,-121.58400000000003,-121.44699999999997,-121.88837755102038
5933,19:42:21,40.007405,116.47138700000001,-92.26224489795919,-105.37799999999996,-103.79199999999999,-105.111,-114.37799999999999,-121.587,-121.71600000000002,-121.87899999999999,-121.514,-121.3866224489796
5934,19:42:21,40.007405,116.47135800000001,-98.95816326530611,-103.822,-108.21199999999997,-106.11400000000008,-111.41599999999997,-120.73099999999995,-121.41300000000003,-121.92199999999997,-121.70500000000001,-121.95058163265303
5935,19:42:21,40.007405,116.471329,-86.78061224489794,-103.18799999999999,-107.18900000000002,-106.971,-105.85199999999999,-121.56400000000004,-121.61099999999996,-121.939,-121.48000000000002,-121.786806122449
5937,19:42:21,40.007405,116.471301,-98.41122448979587,-107.41799999999998,-107.48599999999996,-102.94399999999995,-108.50699999999998,-121.49700000000003,-121.60900000000001,-121.95800000000003,-121.88600000000002,-121.93311224489797
5938,19:42:22,40.007404,116.471273,-90.78673469387753,-108.956,-106.76700000000001,-108.892,-109.91899999999998,-121.59499999999998,-121.638,-121.95700000000002,-121.68299999999998,-121.58586734693877
5939,19:42:22,40.007404,116.471244,-96.10306122448978,-107.35099999999994,-108.774,-108.10599999999998,-111.387,-121.414,-121.50599999999999,-121.88599999999998,-121.74000000000005,-119.78603061224494
5941,19:42:22,40.007403000000004,116.47121499999999,-98.71020408163268,-107.07700000000003,-108.63799999999998,-108.54699999999998,-112.08900000000003,-119.67499999999998,-121.45800000000003,-121.93899999999996,-121.88000000000002,-121.8761020408163
5942,19:42:23,40.007402,116.471185,-97.5,-107.55799999999998,-108.33599999999997,-109.52299999999995,-115.08000000000004,-121.21500000000006,-121.56899999999997,-121.88799999999998,-121.00900000000001,-121.27099999999994
5943,19:42:23,40.007402,116.471154,-94.44285714285714,-105.44399999999997,-106.941,-110.20099999999998,-109.19000000000005,-121.04800000000003,-121.31300000000002,-121.73200000000003,-121.62200000000001,-121.15242857142856
5945,19:42:24,40.007397999999995,116.471005,-94.2326530612245,-108.368,-107.08400000000003,-109.96999999999997,-109.43499999999999,-121.398,-121.64399999999996,-122.39000000000004,-121.76199999999999,-121.37132653061227
5946,19:42:25,40.007397,116.47096599999999,-100.6316326530612,-103.241,-105.27600000000004,-109.01899999999998,-111.13600000000002,-121.12100000000001,-121.38899999999994,-121.462,-120.86699999999999,-120.0013163265306
5948,19:42:25,40.007396,116.47093999999998,-101.59897959183667,-107.38299999999995,-109.72999999999996,-109.57599999999998,-113.02100000000006,-119.475,-121.07000000000002,-121.29900000000004,-120.35200000000005,-118.77198979591834
5949,19:42:26,40.007395,116.47091100000002,-96.39387755102042,-105.63199999999999,-105.509,-107.33499999999997,-113.83000000000001,-118.63500000000008,-120.29099999999995,-120.69899999999998,-119.59200000000004,-119.1729387755102
5950,19:42:26,40.007393,116.470883,-93.6112244897959,-104.31299999999997,-109.52400000000002,-112.11000000000001,-110.25,-121.09899999999998,-121.32400000000001,-122.12200000000004,-121.63799999999999,-120.03111224489798
5951,19:42:26,40.007391999999996,116.470854,-95.65306122448983,-104.81599999999997,-103.77299999999994,-109.35799999999999,-106.17900000000003,-120.26799999999999,-119.12400000000004,-120.66399999999996,-120.06299999999999,-117.9095306122449
5952,19:42:26,40.00739,116.470825,-94.14999999999999,-101.80900000000001,-106.70700000000005,-109.18199999999999,-111.50399999999999,-119.87800000000001,-120.68399999999998,-120.58399999999996,-114.29899999999998,-115.44649999999996
5953,19:42:27,40.007389,116.47079699999999,-94.39285714285718,-104.33400000000005,-108.52699999999996,-109.54299999999999,-113.54700000000001,-120.46300000000001,-120.50299999999999,-120.49199999999999,-118.241,-115.26292857142859
5954,19:42:27,40.007387,116.47076799999999,-96.05102040816325,-105.03499999999997,-103.944,-107.70199999999998,-115.07499999999995,-119.40100000000001,-119.50800000000001,-119.69800000000001,-118.33599999999998,-116.29451020408167
5956,19:42:27,40.007386,116.47073999999999,-95.15714285714289,-106.14499999999992,-110.28900000000003,-110.51199999999999,-112.08399999999997,-120.24399999999994,-119.90099999999997,-120.806,-120.79099999999998,-118.69457142857145
5957,19:42:28,40.007385,116.470712,-95.62551020408165,-108.90499999999994,-108.65700000000001,-110.83599999999997,-111.28200000000001,-117.08399999999996,-117.384,-117.24800000000005,-118.013,-113.82925510204085
5958,19:42:28,40.007384,116.470684,-96.58571428571429,-107.26999999999998,-106.47200000000001,-110.54899999999996,-112.67999999999998,-117.32199999999999,-117.95000000000007,-119.21400000000007,-118.74000000000002,-112.98385714285715
5960,19:42:28,40.007383000000004,116.470656,-94.97040816326529,-107.55399999999997,-107.024,-106.35000000000004,-112.97199999999997,-119.411,-119.822,-121.67800000000007,-121.44900000000001,-121.09670408163264
5961,19:42:29,40.007382,116.470626,-94.53367346938776,-105.53000000000006,-105.36200000000001,-108.49700000000001,-111.331,-121.49400000000006,-121.73299999999999,-122.041,-120.92799999999997,-118.82533673469385
5962,19:42:29,40.00738,116.470596,-95.26734693877557,-104.19999999999996,-105.305,-109.90099999999995,-111.71900000000001,-115.59500000000006,-120.73,-121.434,-121.01700000000001,-117.61267346938772
5963,19:42:29,40.007379,116.47056599999999,-96.24795918367346,-105.05199999999996,-105.77499999999996,-109.36100000000006,-109.48400000000004,-118.56300000000002,-116.94499999999995,-116.86000000000001,-118.66399999999996,-120.04947959183671
5965,19:42:29,40.007378,116.47053899999999,-96.24897959183672,-101.85000000000002,-103.30299999999997,-108.41699999999999,-111.26500000000004,-119.74399999999996,-118.77600000000001,-120.26400000000004,-121.01599999999999,-118.51648979591835
5966,19:42:31,40.007371,116.470421,-96.94489795918368,-104.81599999999997,-105.39800000000002,-106.26100000000005,-110.16399999999996,-120.32599999999998,-121.10099999999998,-121.81899999999997,-118.79999999999998,-115.63344897959183
5967,19:42:31,40.007368,116.470382,-95.19081632653062,-101.96300000000001,-105.35699999999996,-105.84499999999998,-107.26599999999995,-121.7009999999999,-121.74100000000003,-122.194,-121.96399999999998,-121.12390816326528
5969,19:42:31,40.007366999999995,116.470355,-91.7061224489796,-104.53299999999996,-106.41999999999999,-107.72900000000006,-109.73400000000001,-121.47400000000003,-121.86100000000002,-122.35199999999993,-122.11099999999996,-121.69006122448977
5970,19:42:32,40.007365,116.47032800000001,-94.68367346938774,-97.21800000000002,-96.991,-104.71200000000003,-107.62400000000004,-121.07999999999998,-121.71499999999996,-122.34700000000001,-122.22000000000006,-121.44383673469389
5971,19:42:32,40.007364,116.470301,-90.40306122448979,-103.516,-105.74500000000003,-108.52600000000002,-103.32200000000003,-121.37200000000003,-121.95199999999998,-122.384,-120.61299999999994,-122.02703061224491
5973,19:42:33,40.007360999999996,116.470246,-97.45510204081633,-105.84999999999998,-100.78800000000001,-107.86599999999994,-105.26699999999997,-121.50299999999996,-122.044,-122.46599999999998,-122.04999999999994,-121.74155102040815
5974,19:42:33,40.00736,116.47021799999999,-99.20612244897958,-104.729,-99.51400000000001,-107.61300000000003,-104.06099999999996,-121.49500000000002,-121.96600000000002,-122.32600000000002,-122.15499999999999,-121.35706122448975
5975,19:42:33,40.007359,116.47018999999999,-100.12857142857138,-102.90100000000001,-102.84700000000004,-112.087,-105.20499999999997,-121.832,-122.15899999999998,-122.4,-122.31800000000004,-121.22828571428573
5976,19:42:34,40.007358,116.47016200000002,-100.11326530612246,-104.27599999999993,-103.52600000000004,-100.80299999999995,-102.93399999999998,-121.78200000000001,-121.91299999999995,-122.15000000000008,-122.39399999999996,-122.17813265306124
5977,19:42:34,40.007357,116.470134,-100.30000000000001,-104.00399999999996,-102.42200000000001,-108.91899999999998,-105.51700000000007,-121.819,-122.27499999999995,-122.33699999999999,-122.455,-122.25000000000004
5978,19:42:34,40.007356,116.470106,-102.78163265306131,-105.62700000000002,-105.72200000000002,-105.48099999999998,-110.68700000000001,-119.86600000000003,-122.10600000000004,-122.21799999999998,-122.31700000000001,-122.23681632653059
5980,19:42:34,40.007356,116.470079,-105.32857142857142,-106.09,-106.35900000000001,-106.98099999999998,-109.54999999999993,-118.512,-122.24600000000002,-122.26,-122.22800000000001,-121.84028571428578
5981,19:42:35,40.007356,116.47005,-99.51632653061225,-104.929,-106.007,-109.14999999999998,-108.24100000000004,-121.29499999999996,-121.56399999999996,-122.227,-121.854,-121.11216326530614
5982,19:42:35,40.007356,116.469996,-100.74489795918366,-100.94699999999997,-101.55599999999998,-103.91799999999999,-103.55099999999999,-120.43,-120.73000000000006,-121.81300000000003,-121.816,-121.16944897959185
5983,19:42:36,40.007356,116.46996899999999,-97.8744897959184,-106.14399999999998,-105.55799999999999,-105.44900000000001,-110.271,-121.345,-121.43799999999997,-121.54899999999998,-120.47200000000002,-119.66174489795918
5984,19:42:36,40.007356,116.46994099999999,-100.51020408163265,-103.29699999999998,-105.00000000000001,-103.53300000000002,-107.733,-120.199,-120.66599999999998,-120.21400000000006,-117.59700000000002,-116.97510204081638
5986,19:42:36,40.007356,116.46991399999999,-99.3479591836735,-103.98899999999998,-104.77099999999994,-106.95099999999996,-105.71800000000003,-116.54299999999995,-115.83699999999999,-115.58500000000005,-117.57300000000004,-117.42247959183668
5987,19:42:37,40.007356,116.46988600000002,-98.2897959183673,-101.69200000000001,-103.46600000000004,-104.944,-106.552,-118.60799999999999,-118.84799999999991,-117.446,-116.62900000000003,-114.02789795918373
5988,19:42:37,40.007356,116.469858,-96.42653061224493,-104.62700000000001,-102.96400000000001,-106.50799999999998,-104.67499999999994,-119.963,-119.31500000000004,-117.87500000000004,-115.52299999999997,-112.28026530612249
5989,19:42:37,40.007356,116.46983,-94.22857142857143,-102.55399999999997,-102.51000000000003,-101.62900000000003,-106.78099999999993,-112.41099999999997,-111.77699999999999,-110.75700000000005,-111.13599999999998,-109.52328571428572
5990,19:42:37,40.007356,116.469802,-91.67551020408166,-100.89400000000002,-105.601,-104.68300000000005,-104.94200000000002,-112.17999999999998,-111.18299999999998,-111.196,-110.41999999999999,-109.18475510204084
5991,19:42:38,40.007355,116.469774,-93.34183673469384,-100.57299999999998,-102.09100000000007,-103.87000000000006,-104.90899999999999,-116.14299999999997,-115.87600000000002,-114.48299999999998,-113.15600000000002,-108.90041836734697
5992,19:42:38,40.007355,116.469746,-90.49081632653059,-101.95500000000004,-103.98899999999996,-104.44200000000001,-105.93199999999993,-110.93700000000001,-110.53500000000004,-110.57199999999999,-109.36300000000001,-106.79690816326529
5994,19:42:38,40.007355,116.46971699999999,-91.29183673469389,-97.31999999999996,-101.33100000000002,-105.992,-103.20900000000002,-107.45900000000003,-107.266,-107.11299999999997,-107.22499999999998,-104.76191836734696
5995,19:42:39,40.007355,116.46968700000001,-84.76020408163266,-92.825,-102.493,-102.05499999999998,-99.17000000000003,-110.42700000000005,-110.97800000000001,-112.53000000000003,-111.78799999999994,-110.06060204081633
5996,19:42:39,40.007356,116.469656,-86.96428571428574,-97.58000000000004,-101.09900000000003,-104.89799999999994,-105.07600000000004,-116.66899999999995,-116.47500000000002,-117.30300000000007,-115.65499999999999,-112.50564285714294
5997,19:42:39,40.007356,116.469626,-86.86836734693878,-93.50900000000003,-102.179,-105.10600000000004,-106.516,-119.444,-118.74400000000003,-118.23099999999995,-114.77600000000004,-117.37068367346941
5998,19:42:40,40.007356,116.469595,-88.0816326530612,-94.73800000000001,-103.762,-106.51200000000003,-104.32399999999998,-118.05,-117.14900000000002,-116.85700000000004,-115.45800000000003,-112.16381632653065
5999,19:42:40,40.007356,116.46956499999999,-92.35102040816324,-101.71100000000003,-104.26,-108.50399999999999,-107.10999999999994,-118.58300000000004,-118.03400000000002,-114.845,-112.89,-111.96051020408169
6001,19:42:40,40.007356,116.46953500000001,-93.0734693877551,-100.95400000000004,-100.82500000000003,-106.52000000000002,-104.50199999999995,-117.96299999999998,-117.20700000000002,-115.669,-113.934,-109.22273469387761
6002,19:42:40,40.007356,116.469508,-92.51122448979592,-102.37200000000001,-104.91299999999997,-103.964,-110.01899999999995,-112.91700000000006,-112.83600000000004,-116.332,-116.57599999999998,-113.54311224489794
6004,19:42:42,40.007358,116.469399,-102.41224489795918,-98.84700000000002,-97.36900000000003,-99.78199999999998,-107.10400000000001,-112.15299999999998,-112.028,-111.63700000000003,-114.97900000000001,-114.21912244897962
6005,19:42:42,40.007358,116.46937,-104.39081632653058,-106.163,-104.73099999999997,-109.65899999999999,-108.94099999999999,-118.37700000000001,-118.63699999999999,-116.42199999999995,-116.14500000000002,-113.1729081632653
6006,19:42:43,40.007359,116.46929399999999,-102.09285714285714,-104.68299999999999,-103.45100000000002,-108.26599999999996,-108.65599999999996,-120.73500000000007,-120.94299999999996,-121.72199999999994,-119.92799999999995,-117.71192857142859
6007,19:42:43,40.007359,116.46926599999999,-96.94693877551023,-106.67099999999999,-103.98200000000003,-106.12199999999999,-108.91800000000005,-119.91200000000006,-119.47700000000005,-120.146,-118.46600000000001,-116.77246938775514
6009,19:42:43,40.00736,116.469237,-96.47244897959182,-105.14800000000002,-107.60700000000003,-107.10600000000002,-109.49300000000001,-120.54299999999999,-120.27199999999998,-120.59299999999999,-119.92800000000001,-119.50372448979587
6010,19:42:44,40.007359,116.46920700000001,-97.28469387755099,-103.508,-107.252,-109.79799999999999,-109.67500000000004,-117.09100000000007,-121.70499999999998,-122.15199999999999,-121.80299999999997,-121.94984693877548
6011,19:42:44,40.007359,116.469177,-97.99387755102039,-105.53800000000001,-105.78299999999997,-109.25400000000002,-108.29000000000003,-120.76100000000002,-121.71199999999999,-122.37200000000001,-121.57399999999996,-120.55093877551015
6012,19:42:44,40.007359,116.46914699999999,-97.29489795918367,-105.62400000000001,-105.41599999999997,-106.62099999999998,-108.28600000000002,-119.15999999999998,-122.02499999999995,-122.873,-121.76399999999995,-120.85594897959182
6013,19:42:45,40.007359,116.469117,-96.85204081632654,-105.80300000000001,-104.93700000000001,-106.18399999999998,-110.912,-119.65600000000006,-122.04699999999998,-122.29799999999999,-121.61,-121.06752040816328
6014,19:42:45,40.007359,116.46908700000002,-92.8765306122449,-100.54999999999998,-103.64299999999996,-100.64300000000001,-108.60100000000004,-121.59600000000005,-121.911,-122.56199999999994,-122.05500000000002,-120.59476530612244
